Date,CVX,CVX/XOM,KO,PEP,PEP/KO,T,VZ,VZ/T,XOM
2006-11-27,50.48673121341601,0.8655541590834567,17.743038094566,48.10008407817799,2.710927171649886,20.477882436489,23.659199103245417,1.1553537909314153,58.328795123435
2006-11-28,51.316549486450995,0.8597317815878054,17.674429139528,48.350360938423,2.735610896212188,20.565608983034,23.76975610840077,1.1558012275741552,59.689022303766
2006-11-29,52.175741857645995,0.8526266404923671,17.895502439094997,48.858735810794,2.7302243106656725,20.99170935197,24.108336936689035,1.1484694520328116,61.194125751825
2006-11-30,53.108369474243005,0.8590539888230047,17.968404357264,48.467678216661994,2.6973835435236184,21.24862280971,24.142886000800086,1.1362094483491652,61.821922911978
2006-12-01,53.688507912914,0.864050826458933,17.868643837664003,48.459857064778994,2.712005315290577,21.305018446775,23.9355916161338,1.1234719967941165,62.135821492054006
2006-12-04,53.974905369979,0.8622933691739412,17.968404357264,49.179403037982,2.7369933389828507,21.455406812282,24.0806976854002,1.12236034003398,62.594596339858
2006-12-05,54.305363974285,0.8643496047803023,18.417326695466002,50.188331630841,2.7250606160554462,21.731118815711003,23.89413273920054,1.0995353226786344,62.828008104531
2006-12-06,54.01896651722,0.8795085654714049,18.563130531806,50.063193200719006,2.6969154321756728,21.793780634671997,24.149795813622287,1.1081049322485186,61.419488834957
2006-12-07,53.842721928256,0.8835863873894891,18.693586595897997,49.83531176879001,2.6659042401058315,21.699787906229997,24.115246749511247,1.111312555390819,60.936567942531994
2006-12-08,53.482889225790004,0.8801225830523796,18.766488514068,49.717442062619,2.649267177786036,21.912838090698,24.39854907522184,1.1134362867208436,60.767545630183
2006-12-11,54.121775860782,0.8922907778955678,18.728119083452,49.31668506164001,2.6332962131373776,22.044427910516,24.661121962465803,1.1187009280790428,60.654864088617
2006-12-12,54.231928728884,0.8836707055524613,18.762651571006,49.387406885343,2.632218942959083,22.332672277737004,24.709490652221266,1.1064278535468264,61.371196745713995
2006-12-13,54.635822578591004,0.8774780891629363,18.739629912637,49.31668506164001,2.6316787093209073,22.276276640672002,24.785498593265565,1.1126409944116167,62.264600396701
2006-12-14,55.788755931392004,0.8804033397032153,18.801021001622,49.11237757094499,2.6122186431634735,22.34520464153,24.93751447535418,1.1160119083897853,63.367269767739
2006-12-15,55.355487983524,0.8897263352555351,18.774162400191,49.403122846165,2.6314421806462267,22.34520464153,25.20699717542035,1.1280718874496913,62.216308307459
2006-12-18,53.850065452797004,0.8860475337615886,18.762651571006,49.560282454392,2.641432756283643,22.226147185503997,25.24845605235361,1.1359798817862943,60.775594311723005
2006-12-19,54.701914299452,0.882761656622207,18.712771311206,49.725300043031,2.6572921357326362,21.92537045449,25.33137380622012,1.1553453046004347,61.966799179705
2006-12-20,54.085058238081,0.8832467612621155,18.705097425083,49.741016003853,2.659222503548777,21.900305726905998,25.186267736953727,1.1500418327955442,61.234369159527
2006-12-21,53.776630207395,0.8806407067821341,18.670564937528997,49.811737827556,2.6679287956322795,22.03816172862,25.345193431864537,1.1500593263615921,61.065346847178
2006-12-22,53.409453980389,0.8799630840694721,18.563130531806,49.583856395626,2.6710934511110183,21.919104272593998,25.25536586517581,1.1522079347354182,60.695107496319
2006-12-26,53.673820863833,0.8768767394145028,18.628358563852,49.379548904931,2.6507729457576117,21.937902818281998,25.39356212162001,1.1575200388096456,61.21022311490599
2006-12-27,54.371455695146,0.8777708564819333,18.682075766714,49.418838806988,2.6452541689739815,22.194816276023,25.663044821686178,1.1562629986448636,61.942653135084
2006-12-28,54.547700284109,0.8764026685207846,18.62452162079,49.701726101797,2.668617595327466,22.244945731192,25.787421452485948,1.15924856657783,62.24045435208
2006-12-29,53.996935943599006,0.8754786242449403,18.513250272005,49.15166747300201,2.654945336493787,22.401600278594998,25.73214294990828,1.1486743192402935,61.677046644250005
2007-01-03,52.116993661325,0.8737311077589219,18.639869393037,49.285253139995,2.6440771713993723,21.900305726905998,26.13291209359643,1.1932669990761997,59.648778896063995
2007-01-04,51.610290468056,0.8817748119589823,18.64754327916,49.623146297683,2.661109056287351,21.618327541581003,26.27801816286283,1.2155435295500685,58.530012161945
2007-01-05,51.808565630640004,0.8788777884046136,18.517087215067,49.465986689455995,2.6713697524309583,21.279953719191,25.828880329419214,1.2137658131335989,58.948543602047
2007-01-08,52.469482839252,0.8973180850618113,18.636032449974998,49.575998415215,2.6602227994769083,21.408410448060998,25.696274111548192,1.2002887451121134,58.473671391162995
2007-01-09,51.867313826961,0.8939103939988129,18.651380222221,49.78030590591,2.668987780679224,21.490726134493,25.800985904993773,1.2005637102965419,58.022945224899
2007-01-10,50.971403833064,0.8920817907296936,18.678238823652002,50.408944338817996,2.6988060713189848,21.547713917407,25.65438939416995,1.1905852051175339,57.137590255453
2007-01-11,50.442670066175005,0.8829524739125417,18.701260482022,51.037582771726,2.72909854503068,21.838984807856,25.90569769843937,1.1862134584717727,57.129541573912
2007-01-12,51.661695139837,0.8833819367079574,18.628358563852,50.841133261443005,2.729233125246973,21.990952228961,26.059274995492906,1.1849998455807715,58.481720072703
2007-01-16,51.162335471108,0.8874229699276873,18.609173848544,50.959002967613,2.7383807246015968,21.927632470166998,25.940601629587892,1.1830096872008695,57.65270587404
2007-01-17,52.006840793223,0.8917382572432857,18.64754327916,51.076872673782994,2.7390671204857933,21.838984807856,25.74513961515613,1.1788615561422522,58.320746441895
2007-01-18,52.080276038625,0.899202236945897,18.551619702621,51.014008830492,2.7498412347944297,22.174579529461997,26.22681386500585,1.1827423302507225,57.918312364872996
2007-01-19,53.108369474243005,0.8973743625934271,18.517087215067,50.935429026379005,2.7507257720822214,22.206239408858,26.00342870565525,1.1709965035900027,59.18195536672
2007-01-22,52.300581774829,0.8913622705480868,18.428837524651,50.927571045967,2.76347170448731,22.332878926444998,26.00342870565525,1.164356319277039,58.674888429673004
2007-01-23,53.28461406320599,0.8887489612479302,18.463370012205,50.951144987201005,2.7595799116586153,22.389866709359,26.1709675751682,1.168875541551513,59.9546287946
2007-01-24,53.49023275033,0.8872947784450321,18.467206955267,51.234032282010006,2.7743249104271093,23.194027646036,26.575853176491155,1.14580587649826,60.284624737757
2007-01-25,52.520887511033,0.8875683633743866,18.394305037097002,50.621109809925,2.7519990403461336,23.295339260106,26.177948361397906,1.1237418811164714,59.173906685179006
2007-01-26,52.506200461952,0.8862352710926299,18.35209866342,50.644683751159,2.759612656840475,23.048392200811,26.408314306978212,1.1457768540596505,59.246344819042996
2007-01-29,52.52823103557299,0.8915730868901889,18.306055346681003,50.762553457329,2.772992460471969,23.118043935484,26.547930031572328,1.148364027063024,58.916348875886
2007-01-30,53.659133814753,0.8961987936862214,18.344424777297,51.147594497484995,2.7881819745465712,23.485298536486003,26.931873274206165,1.1467545635992522,59.874141979196
2007-01-31,53.519606848491,0.8973667266645512,18.371283378728002,51.265464203655995,2.79052166072491,23.827225233970005,26.88998855682793,1.1285404948659907,59.640730214524005
2007-02-01,54.687227250372,0.9049756549439024,18.455696126082,51.375475929413994,2.783719214839533,23.903208944523,26.52698767288321,1.109766798861598,60.429501005485
2007-02-02,54.371455695146,0.8942711823517309,18.509413328944,51.108304595428,2.7612060786123163,24.137492052058,26.645661038788212,1.103911747803822,60.799740356344
2007-02-05,54.18052405710301,0.8895998956367269,18.378957264851,50.94328700679,2.771826838305835,23.92853684804,26.589814748950573,1.1112177446457014,60.90437321636999
2007-02-06,53.879439550957,0.8871182721262569,18.436511410774,50.597535868691,2.7444202832821514,23.751241523418003,26.582833962720862,1.1192187126938604,60.735350904021
2007-02-07,53.343362259527,0.8823845187588805,18.428837524651,50.683973653216,2.7502534321776673,23.529622367641,26.589814748950573,1.1300570121141462,60.453647050106
2007-02-08,54.158493483482,0.8879137908549284,18.363609492605,49.748873984265,2.709101062310152,23.668925836987,26.492083741734685,1.1192769762426644,60.995216023546
2007-02-09,53.842721928256,0.8855532980172243,18.325240061989,50.220352808946,2.7405017690936124,23.364990994777997,26.317564085992032,1.126367396926193,60.801221167389
2007-02-12,53.108369474243005,0.8807348220584891,18.386631150974,50.07105118113,2.723231394048908,23.402982850054002,26.22681386500585,1.120661158154262,60.300067788980996
